order_id,created_at,channel,gross,currency,customer_email
LU-29479672,2026-01-18T23:52:00Z,Newsletter,71.07,EUR,c3492@example.invalid
LU-29479722,2026-01-19T00:42:00Z,Google,165.32,EUR,c2268@example.invalid
LU-29479782,2026-01-19T01:42:00Z,Google,178.70,EUR,c3663@example.invalid
LU-29479824,2026-01-19T02:24:00Z,Direct,76.49,EUR,c531@example.invalid
LU-29479931,2026-01-19T04:11:00Z,Meta,53.49,EUR,c54@example.invalid
LU-29480014,2026-01-19T05:34:00Z,Newsletter,97.39,EUR,c304@example.invalid
LU-29480051,2026-01-19T06:11:00Z,Direct,84.58,EUR,c2013@example.invalid
LU-29480123,2026-01-19T07:23:00Z,Direct,29.30,EUR,c3581@example.invalid
LU-29480190,2026-01-19T08:30:00Z,Newsletter,199.70,EUR,c650@example.invalid
LU-29480250,2026-01-19T09:30:00Z,Meta,173.38,EUR,c3300@example.invalid
LU-29480278,2026-01-19T09:58:00Z,Newsletter,188.22,EUR,c1743@example.invalid
LU-29480341,2026-01-19T11:01:00Z,Google,50.74,EUR,c472@example.invalid
LU-29480403,2026-01-19T12:03:00Z,Newsletter,177.56,EUR,c2119@example.invalid
LU-29480467,2026-01-19T13:07:00Z,Google,59.28,EUR,c3896@example.invalid
LU-29480490,2026-01-19T13:30:00Z,Meta,186.90,EUR,c2164@example.invalid
LU-29480583,2026-01-19T15:03:00Z,Newsletter,162.64,EUR,c3223@example.invalid
LU-29480608,2026-01-19T15:28:00Z,Google,188.82,EUR,c1209@example.invalid
LU-29480659,2026-01-19T16:19:00Z,Meta,192.38,EUR,c366@example.invalid
LU-29480716,2026-01-19T17:16:00Z,Newsletter,47.34,EUR,c1495@example.invalid
LU-29480748,2026-01-19T17:48:00Z,Direct,105.27,EUR,c3157@example.invalid
LU-29480805,2026-01-19T18:45:00Z,Google,219.71,EUR,c2033@example.invalid
LU-29480913,2026-01-19T20:33:00Z,Google,194.08,EUR,c1671@example.invalid
LU-29481003,2026-01-19T22:03:00Z,Newsletter,43.57,EUR,c3904@example.invalid
LU-29481055,2026-01-19T22:55:00Z,Meta,147.34,EUR,c1316@example.invalid
LU-29481138,2026-01-20T00:18:00Z,Newsletter,65.59,EUR,c2351@example.invalid
LU-29481234,2026-01-20T01:54:00Z,Meta,28.64,EUR,c771@example.invalid
LU-29481298,2026-01-20T02:58:00Z,Newsletter,217.93,EUR,c487@example.invalid
LU-29481378,2026-01-20T04:18:00Z,Meta,135.77,EUR,c3887@example.invalid
LU-29481471,2026-01-20T05:51:00Z,Direct,86.24,EUR,c3031@example.invalid
LU-29481534,2026-01-20T06:54:00Z,Meta,70.91,EUR,c3893@example.invalid
LU-29481582,2026-01-20T07:42:00Z,Direct,162.68,EUR,c2941@example.invalid
LU-29481689,2026-01-20T09:29:00Z,Google,71.30,EUR,c99@example.invalid
LU-29481720,2026-01-20T10:00:00Z,Newsletter,138.87,EUR,c2927@example.invalid
LU-29481774,2026-01-20T10:54:00Z,Meta,147.42,EUR,c711@example.invalid
LU-29481801,2026-01-20T11:21:00Z,Newsletter,206.13,EUR,c251@example.invalid
LU-29481882,2026-01-20T12:42:00Z,Meta,29.09,EUR,c132@example.invalid
LU-29481909,2026-01-20T13:09:00Z,Google,85.53,EUR,c2815@example.invalid
LU-29481942,2026-01-20T13:42:00Z,Google,194.96,EUR,c3650@example.invalid
LU-29482050,2026-01-20T15:30:00Z,Direct,164.39,EUR,c1478@example.invalid
LU-29482154,2026-01-20T17:14:00Z,Direct,168.07,EUR,c2043@example.invalid
LU-29482252,2026-01-20T18:52:00Z,Google,144.43,EUR,c2915@example.invalid
LU-29482338,2026-01-20T20:18:00Z,Google,63.93,EUR,c3630@example.invalid
LU-29482445,2026-01-20T22:05:00Z,Direct,107.07,EUR,c1367@example.invalid
LU-29482547,2026-01-20T23:47:00Z,Meta,53.47,EUR,c1833@example.invalid
LU-29482646,2026-01-21T01:26:00Z,Direct,182.03,EUR,c766@example.invalid
LU-29482755,2026-01-21T03:15:00Z,Direct,155.30,EUR,c1865@example.invalid
LU-29482860,2026-01-21T05:00:00Z,Newsletter,203.23,EUR,c1997@example.invalid
LU-29482935,2026-01-21T06:15:00Z,Meta,158.17,EUR,c2710@example.invalid
LU-29483041,2026-01-21T08:01:00Z,Direct,86.96,EUR,c1558@example.invalid
LU-29483130,2026-01-21T09:30:00Z,Meta,25.48,EUR,c2326@example.invalid
LU-29483208,2026-01-21T10:48:00Z,Google,87.74,EUR,c1533@example.invalid
LU-29483280,2026-01-21T12:00:00Z,Direct,103.10,EUR,c3692@example.invalid
LU-29483341,2026-01-21T13:01:00Z,Google,187.55,EUR,c472@example.invalid
LU-29483401,2026-01-21T14:01:00Z,Google,120.99,EUR,c966@example.invalid
LU-29483492,2026-01-21T15:32:00Z,Meta,195.03,EUR,c522@example.invalid
LU-29483559,2026-01-21T16:39:00Z,Newsletter,43.81,EUR,c1827@example.invalid
LU-29483620,2026-01-21T17:40:00Z,Direct,190.10,EUR,c664@example.invalid
LU-29483694,2026-01-21T18:54:00Z,Google,183.50,EUR,c1555@example.invalid
LU-29483791,2026-01-21T20:31:00Z,Meta,137.05,EUR,c1464@example.invalid
LU-29483865,2026-01-21T21:45:00Z,Newsletter,165.88,EUR,c2582@example.invalid
LU-29483956,2026-01-21T23:16:00Z,Google,53.71,EUR,c2443@example.invalid
LU-29484059,2026-01-22T00:59:00Z,Direct,141.32,EUR,c1572@example.invalid
LU-29484082,2026-01-22T01:22:00Z,Newsletter,160.83,EUR,c3177@example.invalid
LU-29484187,2026-01-22T03:07:00Z,Newsletter,114.38,EUR,c2482@example.invalid
LU-29484258,2026-01-22T04:18:00Z,Meta,69.12,EUR,c3203@example.invalid
LU-29484293,2026-01-22T04:53:00Z,Meta,41.49,EUR,c3670@example.invalid
LU-29484340,2026-01-22T05:40:00Z,Google,21.97,EUR,c507@example.invalid
LU-29484405,2026-01-22T06:45:00Z,Meta,44.41,EUR,c3728@example.invalid
LU-29484458,2026-01-22T07:38:00Z,Direct,214.14,EUR,c2109@example.invalid
LU-29484519,2026-01-22T08:39:00Z,Direct,128.62,EUR,c2763@example.invalid
LU-29484569,2026-01-22T09:29:00Z,Newsletter,114.25,EUR,c2988@example.invalid
LU-29484602,2026-01-22T10:02:00Z,Meta,95.18,EUR,c3582@example.invalid
LU-29484631,2026-01-22T10:31:00Z,Google,49.68,EUR,c2677@example.invalid
LU-29484708,2026-01-22T11:48:00Z,Google,206.28,EUR,c20@example.invalid
LU-29484766,2026-01-22T12:46:00Z,Direct,21.71,EUR,c3144@example.invalid
LU-29484875,2026-01-22T14:35:00Z,Meta,193.41,EUR,c501@example.invalid
LU-29484914,2026-01-22T15:14:00Z,Google,55.91,EUR,c757@example.invalid
LU-29484967,2026-01-22T16:07:00Z,Meta,78.01,EUR,c3842@example.invalid
LU-29485069,2026-01-22T17:49:00Z,Newsletter,86.80,EUR,c3820@example.invalid
LU-29485174,2026-01-22T19:34:00Z,Newsletter,206.02,EUR,c253@example.invalid
LU-29485247,2026-01-22T20:47:00Z,Newsletter,210.12,EUR,c3264@example.invalid
LU-29485273,2026-01-22T21:13:00Z,Direct,186.30,EUR,c349@example.invalid
LU-29485326,2026-01-22T22:06:00Z,Direct,145.93,EUR,c147@example.invalid
LU-29485420,2026-01-22T23:40:00Z,Direct,87.60,EUR,c3845@example.invalid
LU-29485483,2026-01-23T00:43:00Z,Newsletter,91.93,EUR,c2483@example.invalid
LU-29485562,2026-01-23T02:02:00Z,Meta,109.02,EUR,c1299@example.invalid
LU-29485647,2026-01-23T03:27:00Z,Meta,123.19,EUR,c3902@example.invalid
LU-29485729,2026-01-23T04:49:00Z,Meta,86.68,EUR,c2025@example.invalid
LU-29485810,2026-01-23T06:10:00Z,Newsletter,175.30,EUR,c3111@example.invalid
LU-29485847,2026-01-23T06:47:00Z,Google,174.90,EUR,c2821@example.invalid
LU-29485900,2026-01-23T07:40:00Z,Meta,131.78,EUR,c2980@example.invalid
LU-29485959,2026-01-23T08:39:00Z,Newsletter,49.83,EUR,c934@example.invalid
LU-29485982,2026-01-23T09:02:00Z,Direct,219.74,EUR,c2286@example.invalid
LU-29486016,2026-01-23T09:36:00Z,Meta,151.12,EUR,c122@example.invalid
LU-29486067,2026-01-23T10:27:00Z,Direct,110.17,EUR,c2237@example.invalid
LU-29486148,2026-01-23T11:48:00Z,Google,192.15,EUR,c942@example.invalid
LU-29486191,2026-01-23T12:31:00Z,Google,187.45,EUR,c717@example.invalid
LU-29486266,2026-01-23T13:46:00Z,Direct,85.67,EUR,c534@example.invalid
LU-29486321,2026-01-23T14:41:00Z,Direct,200.62,EUR,c1539@example.invalid
LU-29486423,2026-01-23T16:23:00Z,Google,156.95,EUR,c1504@example.invalid
LU-29486455,2026-01-23T16:55:00Z,Newsletter,57.22,EUR,c181@example.invalid
LU-29486496,2026-01-23T17:36:00Z,Meta,98.93,EUR,c69@example.invalid
LU-29486603,2026-01-23T19:23:00Z,Newsletter,34.90,EUR,c847@example.invalid
LU-29486656,2026-01-23T20:16:00Z,Newsletter,94.93,EUR,c2070@example.invalid
LU-29486693,2026-01-23T20:53:00Z,Meta,130.21,EUR,c2488@example.invalid
LU-29486745,2026-01-23T21:45:00Z,Direct,67.47,EUR,c2422@example.invalid
LU-29486795,2026-01-23T22:35:00Z,Meta,75.80,EUR,c3981@example.invalid
LU-29486824,2026-01-23T23:04:00Z,Google,55.70,EUR,c677@example.invalid
LU-29486870,2026-01-23T23:50:00Z,Meta,146.77,EUR,c1071@example.invalid
