order_id,created_at,channel,gross,currency,customer_email
LU-29466560,2026-01-09T21:20:00Z,Direct,186.92,EUR,c819@example.invalid
LU-29466599,2026-01-09T21:59:00Z,Newsletter,31.39,EUR,c3797@example.invalid
LU-29466644,2026-01-09T22:44:00Z,Direct,204.95,EUR,c276@example.invalid
LU-29466716,2026-01-09T23:56:00Z,Google,192.67,EUR,c1686@example.invalid
LU-29466807,2026-01-10T01:27:00Z,Newsletter,39.30,EUR,c576@example.invalid
LU-29466859,2026-01-10T02:19:00Z,Google,45.63,EUR,c2098@example.invalid
LU-29466939,2026-01-10T03:39:00Z,Google,182.46,EUR,c3021@example.invalid
LU-29466997,2026-01-10T04:37:00Z,Google,155.50,EUR,c1093@example.invalid
LU-29467037,2026-01-10T05:17:00Z,Direct,84.60,EUR,c1199@example.invalid
LU-29467110,2026-01-10T06:30:00Z,Newsletter,58.70,EUR,c1708@example.invalid
LU-29467172,2026-01-10T07:32:00Z,Newsletter,184.77,EUR,c3976@example.invalid
LU-29467224,2026-01-10T08:24:00Z,Meta,37.88,EUR,c3257@example.invalid
LU-29467311,2026-01-10T09:51:00Z,Newsletter,186.11,EUR,c2917@example.invalid
LU-29467415,2026-01-10T11:35:00Z,Direct,133.26,EUR,c3416@example.invalid
LU-29467453,2026-01-10T12:13:00Z,Meta,104.52,EUR,c2662@example.invalid
LU-29467502,2026-01-10T13:02:00Z,Direct,85.49,EUR,c356@example.invalid
LU-29467535,2026-01-10T13:35:00Z,Newsletter,211.81,EUR,c3665@example.invalid
LU-29467562,2026-01-10T14:02:00Z,Direct,213.47,EUR,c3230@example.invalid
LU-29467629,2026-01-10T15:09:00Z,Google,157.07,EUR,c1301@example.invalid
LU-29467712,2026-01-10T16:32:00Z,Direct,30.69,EUR,c1202@example.invalid
LU-29467763,2026-01-10T17:23:00Z,Newsletter,184.61,EUR,c851@example.invalid
LU-29467803,2026-01-10T18:03:00Z,Google,72.93,EUR,c84@example.invalid
LU-29467838,2026-01-10T18:38:00Z,Meta,28.54,EUR,c1717@example.invalid
LU-29467928,2026-01-10T20:08:00Z,Newsletter,121.82,EUR,c3503@example.invalid
LU-29467982,2026-01-10T21:02:00Z,Google,207.45,EUR,c1549@example.invalid
LU-29468037,2026-01-10T21:57:00Z,Google,74.83,EUR,c465@example.invalid
LU-29468100,2026-01-10T23:00:00Z,Direct,99.90,EUR,c1497@example.invalid
LU-29468194,2026-01-11T00:34:00Z,Meta,130.06,EUR,c2439@example.invalid
LU-29468297,2026-01-11T02:17:00Z,Newsletter,85.51,EUR,c3598@example.invalid
LU-29468396,2026-01-11T03:56:00Z,Google,145.13,EUR,c1530@example.invalid
LU-29468462,2026-01-11T05:02:00Z,Newsletter,203.92,EUR,c953@example.invalid
LU-29468504,2026-01-11T05:44:00Z,Newsletter,208.35,EUR,c59@example.invalid
LU-29468613,2026-01-11T07:33:00Z,Meta,68.83,EUR,c844@example.invalid
LU-29468703,2026-01-11T09:03:00Z,Meta,160.27,EUR,c1818@example.invalid
LU-29468784,2026-01-11T10:24:00Z,Direct,155.30,EUR,c203@example.invalid
LU-29468868,2026-01-11T11:48:00Z,Google,123.69,EUR,c23@example.invalid
LU-29468950,2026-01-11T13:10:00Z,Direct,215.88,EUR,c3565@example.invalid
LU-29469001,2026-01-11T14:01:00Z,Newsletter,22.17,EUR,c2994@example.invalid
LU-29469043,2026-01-11T14:43:00Z,Google,55.35,EUR,c2523@example.invalid
LU-29469104,2026-01-11T15:44:00Z,Direct,38.36,EUR,c1320@example.invalid
LU-29469167,2026-01-11T16:47:00Z,Direct,82.91,EUR,c3478@example.invalid
LU-29469217,2026-01-11T17:37:00Z,Meta,204.22,EUR,c2593@example.invalid
LU-29469320,2026-01-11T19:20:00Z,Direct,160.54,EUR,c3152@example.invalid
LU-29469356,2026-01-11T19:56:00Z,Google,153.96,EUR,c1985@example.invalid
LU-29469420,2026-01-11T21:00:00Z,Meta,191.01,EUR,c3064@example.invalid
LU-29469473,2026-01-11T21:53:00Z,Google,152.83,EUR,c789@example.invalid
LU-29469514,2026-01-11T22:34:00Z,Meta,60.00,EUR,c2503@example.invalid
