order_id,created_at,channel,gross,currency,customer_email
LU-29471640,2026-01-13T10:00:00Z,Newsletter,50.75,EUR,c3132@example.invalid
LU-29471733,2026-01-13T11:33:00Z,Meta,32.51,EUR,c3790@example.invalid
LU-29471760,2026-01-13T12:00:00Z,Google,114.91,EUR,c798@example.invalid
LU-29471820,2026-01-13T13:00:00Z,Newsletter,116.89,EUR,c2656@example.invalid
LU-29471846,2026-01-13T13:26:00Z,Newsletter,72.11,EUR,c223@example.invalid
LU-29471901,2026-01-13T14:21:00Z,Direct,83.47,EUR,c1213@example.invalid
LU-29471951,2026-01-13T15:11:00Z,Meta,98.78,EUR,c1367@example.invalid
LU-29471971,2026-01-13T15:31:00Z,Google,58.45,EUR,c3490@example.invalid
LU-29472004,2026-01-13T16:04:00Z,Newsletter,195.70,EUR,c715@example.invalid
LU-29472036,2026-01-13T16:36:00Z,Meta,147.15,EUR,c350@example.invalid
LU-29472129,2026-01-13T18:09:00Z,Meta,88.09,EUR,c2486@example.invalid
LU-29472208,2026-01-13T19:28:00Z,Newsletter,180.91,EUR,c898@example.invalid
LU-29472298,2026-01-13T20:58:00Z,Meta,129.15,EUR,c2409@example.invalid
LU-29472382,2026-01-13T22:22:00Z,Direct,219.37,EUR,c2243@example.invalid
LU-29472440,2026-01-13T23:20:00Z,Newsletter,149.53,EUR,c2159@example.invalid
LU-29472549,2026-01-14T01:09:00Z,Meta,197.38,EUR,c1603@example.invalid
LU-29472656,2026-01-14T02:56:00Z,Newsletter,140.60,EUR,c3808@example.invalid
LU-29472709,2026-01-14T03:49:00Z,Google,192.02,EUR,c857@example.invalid
LU-29472815,2026-01-14T05:35:00Z,Direct,135.14,EUR,c2715@example.invalid
LU-29472915,2026-01-14T07:15:00Z,Direct,58.35,EUR,c386@example.invalid
LU-29472976,2026-01-14T08:16:00Z,Google,42.81,EUR,c518@example.invalid
LU-29473039,2026-01-14T09:19:00Z,Google,48.88,EUR,c3057@example.invalid
LU-29473135,2026-01-14T10:55:00Z,Meta,57.53,EUR,c2401@example.invalid
LU-29473163,2026-01-14T11:23:00Z,Meta,66.40,EUR,c1943@example.invalid
LU-29473229,2026-01-14T12:29:00Z,Google,143.63,EUR,c499@example.invalid
LU-29473338,2026-01-14T14:18:00Z,Google,187.97,EUR,c3657@example.invalid
LU-29473403,2026-01-14T15:23:00Z,Newsletter,86.84,EUR,c1580@example.invalid
LU-29473436,2026-01-14T15:56:00Z,Meta,59.26,EUR,c2191@example.invalid
LU-29473487,2026-01-14T16:47:00Z,Direct,56.73,EUR,c3108@example.invalid
LU-29473533,2026-01-14T17:33:00Z,Direct,114.01,EUR,c1366@example.invalid
LU-29473597,2026-01-14T18:37:00Z,Meta,208.09,EUR,c3179@example.invalid
LU-29473640,2026-01-14T19:20:00Z,Google,159.17,EUR,c1471@example.invalid
LU-29473694,2026-01-14T20:14:00Z,Google,54.05,EUR,c646@example.invalid
LU-29473750,2026-01-14T21:10:00Z,Google,85.12,EUR,c3470@example.invalid
LU-29473827,2026-01-14T22:27:00Z,Direct,25.16,EUR,c165@example.invalid
LU-29473914,2026-01-14T23:54:00Z,Direct,146.72,EUR,c945@example.invalid
LU-29473972,2026-01-15T00:52:00Z,Newsletter,102.39,EUR,c1593@example.invalid
LU-29474047,2026-01-15T02:07:00Z,Newsletter,170.29,EUR,c630@example.invalid
LU-29474128,2026-01-15T03:28:00Z,Newsletter,122.31,EUR,c2533@example.invalid
LU-29474212,2026-01-15T04:52:00Z,Google,105.31,EUR,c2556@example.invalid
LU-29474295,2026-01-15T06:15:00Z,Newsletter,50.12,EUR,c1307@example.invalid
LU-29474319,2026-01-15T06:39:00Z,Direct,141.62,EUR,c3088@example.invalid
LU-29474346,2026-01-15T07:06:00Z,Google,119.95,EUR,c2324@example.invalid
LU-29474407,2026-01-15T08:07:00Z,Newsletter,81.40,EUR,c680@example.invalid
LU-29474513,2026-01-15T09:53:00Z,Google,43.33,EUR,c2875@example.invalid
LU-29474560,2026-01-15T10:40:00Z,Meta,85.91,EUR,c1324@example.invalid
LU-29474585,2026-01-15T11:05:00Z,Google,187.85,EUR,c2513@example.invalid
LU-29474622,2026-01-15T11:42:00Z,Google,36.50,EUR,c1740@example.invalid
LU-29474704,2026-01-15T13:04:00Z,Meta,93.76,EUR,c2682@example.invalid
LU-29474796,2026-01-15T14:36:00Z,Google,151.73,EUR,c2397@example.invalid
LU-29474821,2026-01-15T15:01:00Z,Google,77.48,EUR,c2978@example.invalid
LU-29474886,2026-01-15T16:06:00Z,Google,38.67,EUR,c3667@example.invalid
LU-29474941,2026-01-15T17:01:00Z,Newsletter,153.26,EUR,c2844@example.invalid
LU-29475003,2026-01-15T18:03:00Z,Google,175.53,EUR,c829@example.invalid
LU-29475073,2026-01-15T19:13:00Z,Newsletter,151.22,EUR,c1019@example.invalid
LU-29475129,2026-01-15T20:09:00Z,Meta,100.02,EUR,c3695@example.invalid
LU-29475195,2026-01-15T21:15:00Z,Google,207.53,EUR,c3430@example.invalid
LU-29475288,2026-01-15T22:48:00Z,Meta,189.16,EUR,c2871@example.invalid
LU-29475336,2026-01-15T23:36:00Z,Direct,119.20,EUR,c3059@example.invalid
LU-29475429,2026-01-16T01:09:00Z,Direct,41.55,EUR,c1850@example.invalid
LU-29475480,2026-01-16T02:00:00Z,Direct,94.74,EUR,c3087@example.invalid
LU-29475550,2026-01-16T03:10:00Z,Google,60.56,EUR,c3857@example.invalid
LU-29475629,2026-01-16T04:29:00Z,Newsletter,167.82,EUR,c776@example.invalid
LU-29475680,2026-01-16T05:20:00Z,Newsletter,123.96,EUR,c181@example.invalid
LU-29475718,2026-01-16T05:58:00Z,Direct,32.40,EUR,c3798@example.invalid
LU-29475756,2026-01-16T06:36:00Z,Google,190.10,EUR,c3754@example.invalid
LU-29475829,2026-01-16T07:49:00Z,Newsletter,146.88,EUR,c3154@example.invalid
LU-29475864,2026-01-16T08:24:00Z,Newsletter,161.77,EUR,c3875@example.invalid
LU-29475952,2026-01-16T09:52:00Z,Direct,95.16,EUR,c1612@example.invalid
LU-29476048,2026-01-16T11:28:00Z,Newsletter,111.72,EUR,c1878@example.invalid
LU-29476122,2026-01-16T12:42:00Z,Newsletter,213.18,EUR,c886@example.invalid
LU-29476223,2026-01-16T14:23:00Z,Google,203.02,EUR,c3686@example.invalid
LU-29476273,2026-01-16T15:13:00Z,Meta,60.92,EUR,c1814@example.invalid
LU-29476351,2026-01-16T16:31:00Z,Direct,154.95,EUR,c896@example.invalid
LU-29476393,2026-01-16T17:13:00Z,Meta,79.96,EUR,c2268@example.invalid
LU-29476455,2026-01-16T18:15:00Z,Direct,118.11,EUR,c2490@example.invalid
LU-29476483,2026-01-16T18:43:00Z,Google,197.38,EUR,c2449@example.invalid
LU-29476560,2026-01-16T20:00:00Z,Newsletter,100.22,EUR,c2612@example.invalid
LU-29476602,2026-01-16T20:42:00Z,Newsletter,104.25,EUR,c1833@example.invalid
LU-29476707,2026-01-16T22:27:00Z,Google,67.94,EUR,c1137@example.invalid
LU-29476791,2026-01-16T23:51:00Z,Newsletter,193.87,EUR,c2474@example.invalid
LU-29476875,2026-01-17T01:15:00Z,Direct,96.96,EUR,c2423@example.invalid
LU-29476906,2026-01-17T01:46:00Z,Google,137.63,EUR,c23@example.invalid
LU-29476964,2026-01-17T02:44:00Z,Meta,190.45,EUR,c3629@example.invalid
LU-29477030,2026-01-17T03:50:00Z,Newsletter,53.62,EUR,c2207@example.invalid
LU-29477092,2026-01-17T04:52:00Z,Newsletter,36.44,EUR,c1753@example.invalid
LU-29477187,2026-01-17T06:27:00Z,Direct,90.69,EUR,c2736@example.invalid
LU-29477262,2026-01-17T07:42:00Z,Google,171.57,EUR,c1459@example.invalid
LU-29477348,2026-01-17T09:08:00Z,Google,106.87,EUR,c650@example.invalid
LU-29477374,2026-01-17T09:34:00Z,Google,191.98,EUR,c3531@example.invalid
LU-29477407,2026-01-17T10:07:00Z,Newsletter,85.44,EUR,c2530@example.invalid
LU-29477491,2026-01-17T11:31:00Z,Google,159.18,EUR,c846@example.invalid
LU-29477572,2026-01-17T12:52:00Z,Meta,107.25,EUR,c2581@example.invalid
LU-29477613,2026-01-17T13:33:00Z,Meta,203.44,EUR,c3985@example.invalid
LU-29477705,2026-01-17T15:05:00Z,Newsletter,23.38,EUR,c2936@example.invalid
LU-29477759,2026-01-17T15:59:00Z,Newsletter,23.51,EUR,c2980@example.invalid
LU-29477868,2026-01-17T17:48:00Z,Google,36.03,EUR,c704@example.invalid
LU-29477956,2026-01-17T19:16:00Z,Google,126.22,EUR,c1383@example.invalid
LU-29478049,2026-01-17T20:49:00Z,Meta,49.86,EUR,c3465@example.invalid
LU-29478134,2026-01-17T22:14:00Z,Newsletter,28.02,EUR,c2756@example.invalid
LU-29478207,2026-01-17T23:27:00Z,Newsletter,174.59,EUR,c1422@example.invalid
