order_id,created_at,channel,gross,currency,customer_email
NO-29497829,2026-01-31T14:29:00Z,direct,75.53,USD,c3523@example.invalid
NO-29497906,2026-01-31T15:46:00Z,google,63.70,USD,c2338@example.invalid
NO-29497935,2026-01-31T16:15:00Z,direct,133.87,USD,c3852@example.invalid
NO-29497984,2026-01-31T17:04:00Z,google,60.31,USD,c2567@example.invalid
NO-29498033,2026-01-31T17:53:00Z,email,93.23,USD,c473@example.invalid
NO-29498074,2026-01-31T18:34:00Z,google,90.80,USD,c1489@example.invalid
NO-29498108,2026-01-31T19:08:00Z,google,142.76,USD,c2900@example.invalid
NO-29498164,2026-01-31T20:04:00Z,google,158.30,USD,c3496@example.invalid
NO-29498228,2026-01-31T21:08:00Z,facebook,158.22,USD,c737@example.invalid
NO-29498251,2026-01-31T21:31:00Z,google,21.22,USD,c487@example.invalid
NO-29498319,2026-01-31T22:39:00Z,google,217.35,USD,c3495@example.invalid
NO-29498394,2026-01-31T23:54:00Z,google,132.50,USD,c2450@example.invalid
NO-29498462,2026-02-01T01:02:00Z,direct,101.44,USD,c2046@example.invalid
NO-29498545,2026-02-01T02:25:00Z,google,98.32,USD,c3290@example.invalid
NO-29498643,2026-02-01T04:03:00Z,facebook,42.89,USD,c548@example.invalid
NO-29498669,2026-02-01T04:29:00Z,email,125.56,USD,c1696@example.invalid
NO-29498735,2026-02-01T05:35:00Z,google,176.80,USD,c2108@example.invalid
NO-29498827,2026-02-01T07:07:00Z,direct,173.24,USD,c2586@example.invalid
NO-29498931,2026-02-01T08:51:00Z,google,56.66,USD,c278@example.invalid
NO-29498976,2026-02-01T09:36:00Z,google,112.15,USD,c1296@example.invalid
NO-29499068,2026-02-01T11:08:00Z,email,105.99,USD,c2302@example.invalid
NO-29499174,2026-02-01T12:54:00Z,google,162.16,USD,c1966@example.invalid
NO-29499218,2026-02-01T13:38:00Z,direct,174.54,USD,c2234@example.invalid
NO-29499268,2026-02-01T14:28:00Z,google,78.20,USD,c1407@example.invalid
NO-29499328,2026-02-01T15:28:00Z,facebook,176.02,USD,c1584@example.invalid
NO-29499356,2026-02-01T15:56:00Z,email,156.65,USD,c204@example.invalid
NO-29499448,2026-02-01T17:28:00Z,google,74.33,USD,c2364@example.invalid
NO-29499535,2026-02-01T18:55:00Z,direct,183.06,USD,c1666@example.invalid
NO-29499601,2026-02-01T20:01:00Z,direct,101.96,USD,c3938@example.invalid
NO-29499686,2026-02-01T21:26:00Z,email,63.44,USD,c2188@example.invalid
NO-29499728,2026-02-01T22:08:00Z,direct,27.46,USD,c1665@example.invalid
NO-29499806,2026-02-01T23:26:00Z,facebook,152.17,USD,c2757@example.invalid
NO-29499865,2026-02-02T00:25:00Z,direct,34.00,USD,c3035@example.invalid
NO-29499966,2026-02-02T02:06:00Z,google,186.92,USD,c2999@example.invalid
NO-29500003,2026-02-02T02:43:00Z,direct,33.73,USD,c1366@example.invalid
NO-29500033,2026-02-02T03:13:00Z,facebook,57.94,USD,c1605@example.invalid
NO-29500097,2026-02-02T04:17:00Z,email,122.62,USD,c2244@example.invalid
NO-29500130,2026-02-02T04:50:00Z,facebook,210.95,USD,c301@example.invalid
NO-29500177,2026-02-02T05:37:00Z,facebook,30.29,USD,c2984@example.invalid
NO-29500226,2026-02-02T06:26:00Z,facebook,176.55,USD,c2524@example.invalid
NO-29500309,2026-02-02T07:49:00Z,direct,171.13,USD,c1749@example.invalid
NO-29500407,2026-02-02T09:27:00Z,email,125.97,USD,c1116@example.invalid
NO-29500455,2026-02-02T10:15:00Z,direct,24.86,USD,c948@example.invalid
NO-29500510,2026-02-02T11:10:00Z,direct,137.05,USD,c1880@example.invalid
NO-29500603,2026-02-02T12:43:00Z,direct,62.11,USD,c2021@example.invalid
NO-29500660,2026-02-02T13:40:00Z,email,169.29,USD,c2764@example.invalid
NO-29500681,2026-02-02T14:01:00Z,google,102.15,USD,c2299@example.invalid
NO-29500732,2026-02-02T14:52:00Z,facebook,142.97,USD,c3720@example.invalid
NO-29500838,2026-02-02T16:38:00Z,google,50.98,USD,c218@example.invalid
NO-29500926,2026-02-02T18:06:00Z,email,185.77,USD,c2930@example.invalid
NO-29500968,2026-02-02T18:48:00Z,direct,70.94,USD,c905@example.invalid
NO-29501046,2026-02-02T20:06:00Z,facebook,51.88,USD,c3153@example.invalid
NO-29501122,2026-02-02T21:22:00Z,email,106.97,USD,c178@example.invalid
NO-29501174,2026-02-02T22:14:00Z,direct,27.87,USD,c3892@example.invalid
NO-29501241,2026-02-02T23:21:00Z,google,128.27,USD,c3841@example.invalid
NO-29501295,2026-02-03T00:15:00Z,email,128.24,USD,c1193@example.invalid
NO-29501371,2026-02-03T01:31:00Z,facebook,149.35,USD,c2460@example.invalid
NO-29501464,2026-02-03T03:04:00Z,direct,89.65,USD,c338@example.invalid
NO-29501496,2026-02-03T03:36:00Z,direct,214.96,USD,c271@example.invalid
NO-29501579,2026-02-03T04:59:00Z,facebook,143.67,USD,c2878@example.invalid
NO-29501613,2026-02-03T05:33:00Z,facebook,167.58,USD,c815@example.invalid
NO-29501667,2026-02-03T06:27:00Z,email,26.02,USD,c71@example.invalid
NO-29501690,2026-02-03T06:50:00Z,google,82.75,USD,c3053@example.invalid
NO-29501743,2026-02-03T07:43:00Z,google,131.83,USD,c2954@example.invalid
NO-29501818,2026-02-03T08:58:00Z,google,150.16,USD,c2976@example.invalid
NO-29501906,2026-02-03T10:26:00Z,email,63.11,USD,c951@example.invalid
NO-29501961,2026-02-03T11:21:00Z,direct,38.17,USD,c1133@example.invalid
NO-29502024,2026-02-03T12:24:00Z,email,149.34,USD,c2343@example.invalid
NO-29502071,2026-02-03T13:11:00Z,google,180.82,USD,c1143@example.invalid
NO-29502113,2026-02-03T13:53:00Z,email,185.49,USD,c596@example.invalid
NO-29502170,2026-02-03T14:50:00Z,facebook,43.08,USD,c106@example.invalid
NO-29502270,2026-02-03T16:30:00Z,email,158.01,USD,c2355@example.invalid
NO-29502312,2026-02-03T17:12:00Z,direct,162.51,USD,c753@example.invalid
NO-29502354,2026-02-03T17:54:00Z,direct,106.55,USD,c350@example.invalid
NO-29502414,2026-02-03T18:54:00Z,facebook,101.00,USD,c2236@example.invalid
NO-29502440,2026-02-03T19:20:00Z,direct,144.73,USD,c1719@example.invalid
NO-29502522,2026-02-03T20:42:00Z,google,187.64,USD,c3805@example.invalid
NO-29502595,2026-02-03T21:55:00Z,google,156.28,USD,c429@example.invalid
NO-29502671,2026-02-03T23:11:00Z,google,77.34,USD,c1860@example.invalid
NO-29502764,2026-02-04T00:44:00Z,google,80.38,USD,c249@example.invalid
NO-29502786,2026-02-04T01:06:00Z,direct,127.90,USD,c2459@example.invalid
NO-29502884,2026-02-04T02:44:00Z,facebook,74.84,USD,c2103@example.invalid
NO-29502967,2026-02-04T04:07:00Z,facebook,143.86,USD,c3983@example.invalid
NO-29503070,2026-02-04T05:50:00Z,facebook,211.18,USD,c2021@example.invalid
NO-29503169,2026-02-04T07:29:00Z,email,113.97,USD,c1238@example.invalid
NO-29503191,2026-02-04T07:51:00Z,email,33.08,USD,c1891@example.invalid
NO-29503238,2026-02-04T08:38:00Z,google,194.20,USD,c2010@example.invalid
NO-29503289,2026-02-04T09:29:00Z,direct,157.95,USD,c3549@example.invalid
NO-29503336,2026-02-04T10:16:00Z,email,90.44,USD,c50@example.invalid
NO-29503374,2026-02-04T10:54:00Z,email,164.99,USD,c3283@example.invalid
NO-29503456,2026-02-04T12:16:00Z,email,51.19,USD,c3725@example.invalid
NO-29503492,2026-02-04T12:52:00Z,direct,132.63,USD,c1288@example.invalid
NO-29503525,2026-02-04T13:25:00Z,google,211.83,USD,c959@example.invalid
NO-29503633,2026-02-04T15:13:00Z,email,135.25,USD,c2495@example.invalid
NO-29503661,2026-02-04T15:41:00Z,facebook,99.99,USD,c3890@example.invalid
NO-29503729,2026-02-04T16:49:00Z,facebook,82.07,USD,c1760@example.invalid
NO-29503772,2026-02-04T17:32:00Z,facebook,128.99,USD,c2010@example.invalid
NO-29503826,2026-02-04T18:26:00Z,email,91.85,USD,c1734@example.invalid
NO-29503872,2026-02-04T19:12:00Z,google,153.34,USD,c2508@example.invalid
NO-29503973,2026-02-04T20:53:00Z,email,31.97,USD,c2556@example.invalid
NO-29504066,2026-02-04T22:26:00Z,direct,43.48,USD,c2148@example.invalid
NO-29504134,2026-02-04T23:34:00Z,facebook,190.92,USD,c556@example.invalid
