order_id,created_at,channel,gross,currency,customer_email
NO-29479541,2026-01-18T21:41:00Z,facebook,142.85,USD,c3641@example.invalid
NO-29479619,2026-01-18T22:59:00Z,direct,213.38,USD,c414@example.invalid
NO-29479678,2026-01-18T23:58:00Z,google,57.21,USD,c856@example.invalid
NO-29479698,2026-01-19T00:18:00Z,facebook,199.27,USD,c2248@example.invalid
NO-29479783,2026-01-19T01:43:00Z,facebook,172.48,USD,c2742@example.invalid
NO-29479833,2026-01-19T02:33:00Z,google,56.92,USD,c3528@example.invalid
NO-29479907,2026-01-19T03:47:00Z,direct,118.92,USD,c3878@example.invalid
NO-29479977,2026-01-19T04:57:00Z,direct,193.82,USD,c214@example.invalid
NO-29480073,2026-01-19T06:33:00Z,facebook,148.96,USD,c2793@example.invalid
NO-29480146,2026-01-19T07:46:00Z,email,185.58,USD,c532@example.invalid
NO-29480226,2026-01-19T09:06:00Z,google,128.50,USD,c3324@example.invalid
NO-29480291,2026-01-19T10:11:00Z,facebook,103.64,USD,c1104@example.invalid
NO-29480320,2026-01-19T10:40:00Z,google,114.64,USD,c1854@example.invalid
NO-29480381,2026-01-19T11:41:00Z,facebook,102.73,USD,c2994@example.invalid
NO-29480473,2026-01-19T13:13:00Z,google,81.97,USD,c2150@example.invalid
NO-29480574,2026-01-19T14:54:00Z,google,213.01,USD,c471@example.invalid
NO-29480611,2026-01-19T15:31:00Z,direct,81.94,USD,c649@example.invalid
NO-29480649,2026-01-19T16:09:00Z,direct,37.08,USD,c374@example.invalid
NO-29480758,2026-01-19T17:58:00Z,email,107.10,USD,c1050@example.invalid
NO-29480805,2026-01-19T18:45:00Z,direct,134.68,USD,c1970@example.invalid
NO-29480892,2026-01-19T20:12:00Z,direct,115.44,USD,c1100@example.invalid
NO-29480946,2026-01-19T21:06:00Z,facebook,148.94,USD,c2493@example.invalid
NO-29480986,2026-01-19T21:46:00Z,facebook,150.94,USD,c2574@example.invalid
NO-29481006,2026-01-19T22:06:00Z,facebook,81.07,USD,c3245@example.invalid
NO-29481040,2026-01-19T22:40:00Z,google,177.07,USD,c631@example.invalid
NO-29481129,2026-01-20T00:09:00Z,facebook,34.25,USD,c1693@example.invalid
NO-29481208,2026-01-20T01:28:00Z,email,121.95,USD,c3470@example.invalid
NO-29481256,2026-01-20T02:16:00Z,direct,109.60,USD,c1224@example.invalid
NO-29481324,2026-01-20T03:24:00Z,direct,144.25,USD,c3144@example.invalid
NO-29481400,2026-01-20T04:40:00Z,email,80.79,USD,c3486@example.invalid
NO-29481426,2026-01-20T05:06:00Z,google,132.50,USD,c1559@example.invalid
NO-29481508,2026-01-20T06:28:00Z,email,180.08,USD,c2220@example.invalid
NO-29481538,2026-01-20T06:58:00Z,google,155.63,USD,c1787@example.invalid
NO-29481594,2026-01-20T07:54:00Z,facebook,114.75,USD,c2207@example.invalid
NO-29481636,2026-01-20T08:36:00Z,facebook,162.02,USD,c3305@example.invalid
NO-29481733,2026-01-20T10:13:00Z,direct,125.85,USD,c3410@example.invalid
NO-29481802,2026-01-20T11:22:00Z,email,59.64,USD,c3792@example.invalid
NO-29481903,2026-01-20T13:03:00Z,direct,149.21,USD,c3290@example.invalid
NO-29481933,2026-01-20T13:33:00Z,google,109.60,USD,c561@example.invalid
NO-29481963,2026-01-20T14:03:00Z,email,21.94,USD,c858@example.invalid
NO-29481984,2026-01-20T14:24:00Z,google,120.88,USD,c1917@example.invalid
NO-29482051,2026-01-20T15:31:00Z,direct,30.96,USD,c1308@example.invalid
NO-29482141,2026-01-20T17:01:00Z,email,55.65,USD,c2237@example.invalid
NO-29482182,2026-01-20T17:42:00Z,email,22.22,USD,c1162@example.invalid
NO-29482221,2026-01-20T18:21:00Z,facebook,202.13,USD,c3970@example.invalid
NO-29482253,2026-01-20T18:53:00Z,facebook,87.34,USD,c22@example.invalid
NO-29482357,2026-01-20T20:37:00Z,direct,28.16,USD,c3414@example.invalid
NO-29482451,2026-01-20T22:11:00Z,email,139.36,USD,c1478@example.invalid
NO-29482482,2026-01-20T22:42:00Z,direct,129.75,USD,c1037@example.invalid
NO-29482505,2026-01-20T23:05:00Z,email,153.28,USD,c911@example.invalid
NO-29482578,2026-01-21T00:18:00Z,google,39.98,USD,c41@example.invalid
NO-29482687,2026-01-21T02:07:00Z,facebook,164.81,USD,c3873@example.invalid
NO-29482781,2026-01-21T03:41:00Z,facebook,165.42,USD,c2116@example.invalid
NO-29482853,2026-01-21T04:53:00Z,direct,77.48,USD,c3952@example.invalid
NO-29482929,2026-01-21T06:09:00Z,direct,200.52,USD,c2622@example.invalid
NO-29482997,2026-01-21T07:17:00Z,google,109.89,USD,c1972@example.invalid
NO-29483081,2026-01-21T08:41:00Z,email,22.63,USD,c3358@example.invalid
NO-29483188,2026-01-21T10:28:00Z,facebook,56.12,USD,c2943@example.invalid
NO-29483224,2026-01-21T11:04:00Z,google,205.60,USD,c1734@example.invalid
NO-29483328,2026-01-21T12:48:00Z,email,75.20,USD,c3539@example.invalid
NO-29483432,2026-01-21T14:32:00Z,google,187.90,USD,c3750@example.invalid
NO-29483525,2026-01-21T16:05:00Z,facebook,182.74,USD,c3741@example.invalid
NO-29483552,2026-01-21T16:32:00Z,facebook,78.07,USD,c3514@example.invalid
NO-29483609,2026-01-21T17:29:00Z,google,123.76,USD,c2258@example.invalid
NO-29483718,2026-01-21T19:18:00Z,direct,130.44,USD,c1314@example.invalid
NO-29483747,2026-01-21T19:47:00Z,facebook,29.24,USD,c1126@example.invalid
NO-29483782,2026-01-21T20:22:00Z,email,167.94,USD,c1363@example.invalid
NO-29483814,2026-01-21T20:54:00Z,google,20.01,USD,c1460@example.invalid
NO-29483919,2026-01-21T22:39:00Z,facebook,195.32,USD,c1681@example.invalid
NO-29483980,2026-01-21T23:40:00Z,direct,200.38,USD,c3215@example.invalid
NO-29484051,2026-01-22T00:51:00Z,google,182.00,USD,c2193@example.invalid
NO-29484119,2026-01-22T01:59:00Z,facebook,169.96,USD,c2072@example.invalid
NO-29484219,2026-01-22T03:39:00Z,email,47.21,USD,c227@example.invalid
NO-29484328,2026-01-22T05:28:00Z,direct,22.83,USD,c713@example.invalid
NO-29484387,2026-01-22T06:27:00Z,email,31.54,USD,c784@example.invalid
NO-29484457,2026-01-22T07:37:00Z,direct,132.57,USD,c1404@example.invalid
NO-29484480,2026-01-22T08:00:00Z,google,75.10,USD,c2684@example.invalid
NO-29484519,2026-01-22T08:39:00Z,google,106.40,USD,c1539@example.invalid
NO-29484571,2026-01-22T09:31:00Z,direct,50.38,USD,c236@example.invalid
NO-29484667,2026-01-22T11:07:00Z,email,81.54,USD,c908@example.invalid
NO-29484761,2026-01-22T12:41:00Z,google,133.23,USD,c1174@example.invalid
NO-29484870,2026-01-22T14:30:00Z,direct,194.84,USD,c318@example.invalid
NO-29484969,2026-01-22T16:09:00Z,google,79.87,USD,c1534@example.invalid
NO-29485046,2026-01-22T17:26:00Z,email,24.43,USD,c358@example.invalid
NO-29485095,2026-01-22T18:15:00Z,email,185.18,USD,c1340@example.invalid
NO-29485192,2026-01-22T19:52:00Z,google,199.28,USD,c864@example.invalid
NO-29485250,2026-01-22T20:50:00Z,direct,56.14,USD,c2702@example.invalid
NO-29485350,2026-01-22T22:30:00Z,google,214.22,USD,c618@example.invalid
NO-29485392,2026-01-22T23:12:00Z,direct,188.14,USD,c2764@example.invalid
NO-29485456,2026-01-23T00:16:00Z,email,20.17,USD,c383@example.invalid
NO-29485489,2026-01-23T00:49:00Z,facebook,55.84,USD,c42@example.invalid
NO-29485562,2026-01-23T02:02:00Z,facebook,57.53,USD,c2823@example.invalid
NO-29485630,2026-01-23T03:10:00Z,email,29.24,USD,c2206@example.invalid
NO-29485658,2026-01-23T03:38:00Z,google,118.26,USD,c3907@example.invalid
NO-29485681,2026-01-23T04:01:00Z,facebook,105.07,USD,c597@example.invalid
NO-29485702,2026-01-23T04:22:00Z,direct,201.96,USD,c123@example.invalid
NO-29485800,2026-01-23T06:00:00Z,direct,212.02,USD,c3715@example.invalid
NO-29485883,2026-01-23T07:23:00Z,google,79.14,USD,c734@example.invalid
NO-29485914,2026-01-23T07:54:00Z,email,185.00,USD,c3586@example.invalid
NO-29485939,2026-01-23T08:19:00Z,direct,213.38,USD,c45@example.invalid
NO-29485968,2026-01-23T08:48:00Z,facebook,115.59,USD,c2390@example.invalid
NO-29486019,2026-01-23T09:39:00Z,email,55.17,USD,c106@example.invalid
NO-29486094,2026-01-23T10:54:00Z,email,187.55,USD,c1593@example.invalid
NO-29486194,2026-01-23T12:34:00Z,email,213.00,USD,c1834@example.invalid
NO-29486297,2026-01-23T14:17:00Z,email,67.21,USD,c1772@example.invalid
NO-29486383,2026-01-23T15:43:00Z,facebook,97.34,USD,c1937@example.invalid
NO-29486468,2026-01-23T17:08:00Z,email,66.24,USD,c1577@example.invalid
NO-29486521,2026-01-23T18:01:00Z,facebook,196.61,USD,c2764@example.invalid
NO-29486630,2026-01-23T19:50:00Z,direct,80.18,USD,c1448@example.invalid
NO-29486699,2026-01-23T20:59:00Z,email,190.81,USD,c44@example.invalid
NO-29486728,2026-01-23T21:28:00Z,google,60.12,USD,c1952@example.invalid
NO-29486780,2026-01-23T22:20:00Z,email,128.93,USD,c1948@example.invalid
NO-29486829,2026-01-23T23:09:00Z,direct,76.67,USD,c537@example.invalid
